timestamp,month,hour,rainfall_mm_hr,water_level_m,water_rise_rate,soil_moisture_pct,temperature_c,humidity_pct,flow_rate_m3s,turbidity_ntu,risk_level
2024-07-12 12:20:00,7,12,3.41,3.918,0.3083,70.4,31.2,73.4,30.7,47.2,HIGH
2024-07-12 12:25:00,7,12,5.92,3.872,-0.4258,66.8,31.3,80.6,30.76,50.7,HIGH
2024-07-12 12:30:00,7,12,2.95,3.776,0.0692,73.0,29.9,82.4,29.24,46.1,HIGH
2024-07-12 12:35:00,7,12,3.54,3.895,0.5142,66.4,30.2,80.7,31.45,49.5,HIGH
2024-07-12 12:40:00,7,12,2.94,3.947,-0.3162,71.9,31.3,71.4,31.83,41.4,HIGH
2024-07-12 12:45:00,7,12,3.78,3.79,-0.4603,71.5,30.5,80.6,29.26,45.5,HIGH
2024-07-12 12:50:00,7,12,3.32,3.794,0.2222,72.9,29.9,77.4,29.48,52.4,HIGH
2024-07-12 12:55:00,7,12,4.26,3.864,0.2994,67.6,29.8,74.1,30.35,50.8,HIGH
2024-07-12 13:00:00,7,13,3.87,3.894,-0.1694,76.7,29.9,77.3,30.61,51.2,HIGH
2024-07-12 13:05:00,7,13,2.91,3.807,-0.1173,72.9,30.7,75.5,29.1,49.3,HIGH
2024-07-12 13:10:00,7,13,2.94,3.855,0.1616,70.8,31.6,76.9,30.43,49.2,HIGH
2024-07-12 13:15:00,7,13,3.33,3.861,0.1945,72.0,29.6,78.7,30.62,44.6,HIGH
2024-07-12 13:20:00,7,13,3.23,3.919,-0.2082,73.2,30.1,82.9,32.1,47.8,HIGH
2024-07-12 13:25:00,7,13,2.96,3.792,-0.1528,67.2,29.9,81.8,28.84,48.3,HIGH
2024-07-12 13:30:00,7,13,2.94,3.868,0.431,71.1,29.6,73.2,30.48,52.7,HIGH
2024-07-12 13:35:00,7,13,3.28,3.935,0.0238,70.3,30.1,78.6,31.95,41.4,HIGH
2024-07-12 13:40:00,7,13,2.89,3.876,0.0054,69.4,29.2,74.5,30.76,53.5,HIGH
2024-07-12 13:45:00,7,13,3.9,3.937,-0.0814,70.7,30.7,70.6,31.55,51.0,HIGH
2024-07-12 13:50:00,7,13,3.69,3.849,-0.2844,71.1,29.9,81.7,30.1,46.8,HIGH
2024-07-12 13:55:00,7,13,3.64,3.842,-0.1172,72.2,29.4,76.6,29.9,45.0,HIGH
2024-07-12 14:00:00,7,14,2.88,3.81,0.1362,72.9,29.1,81.1,29.49,48.0,HIGH
2024-07-12 14:05:00,7,14,2.89,3.888,0.4269,71.9,30.7,79.3,31.11,49.7,HIGH
2024-07-12 14:10:00,7,14,3.27,3.953,-0.4596,69.6,30.5,82.7,32.06,47.6,HIGH
2024-07-12 14:15:00,7,14,5.46,3.735,-0.464,71.3,28.3,81.9,29.34,46.6,HIGH
2024-07-12 14:20:00,7,14,3.08,3.798,0.4805,68.1,30.5,80.2,28.58,51.6,HIGH
2024-07-12 14:25:00,7,14,3.08,3.895,0.3793,71.0,29.2,74.7,30.98,47.7,HIGH
2024-07-12 14:30:00,7,14,2.94,3.924,0.0877,69.7,28.9,79.5,31.11,52.5,HIGH
2024-07-12 14:35:00,7,14,3.43,3.924,-0.238,74.4,31.3,77.4,31.53,53.1,HIGH
2024-07-12 14:40:00,7,14,3.39,3.845,-0.0881,72.3,30.0,76.2,29.76,49.1,HIGH
2024-07-12 14:45:00,7,14,2.92,3.895,0.0245,73.2,29.2,77.2,30.45,44.3,HIGH
2024-07-12 14:50:00,7,14,3.18,3.853,-0.4429,71.0,30.4,78.0,30.78,49.4,HIGH
2024-07-12 14:55:00,7,14,3.42,3.747,-0.0392,73.0,30.6,78.4,29.72,45.0,HIGH
2024-07-12 15:00:00,7,15,3.21,3.84,0.0932,72.6,30.1,78.1,30.46,48.2,HIGH
2024-07-12 15:05:00,7,15,3.43,3.778,-0.0009,72.5,29.2,76.8,29.21,44.3,HIGH
2024-07-12 15:10:00,7,15,3.72,3.84,0.3246,72.6,29.3,74.6,29.91,46.5,HIGH
2024-07-12 15:15:00,7,15,3.45,3.886,-0.0999,74.5,29.9,79.1,30.6,46.4,HIGH
2024-07-12 15:20:00,7,15,3.35,3.806,-0.3598,72.4,28.7,79.4,30.21,43.8,HIGH
2024-07-12 15:25:00,7,15,3.83,3.766,0.1914,70.1,30.2,80.2,29.74,45.6,HIGH
2024-07-12 15:30:00,7,15,4.02,3.87,0.4735,71.6,29.2,79.5,31.55,45.9,HIGH
2024-07-12 15:35:00,7,15,3.11,3.924,-0.2074,74.2,29.9,81.1,31.49,49.3,HIGH
2024-07-12 15:40:00,7,15,2.96,3.801,-0.2607,71.9,28.6,75.3,28.94,46.9,HIGH
2024-07-12 15:45:00,7,15,3.72,3.837,0.2387,70.3,28.7,81.3,30.08,48.0,HIGH
2024-07-12 15:50:00,7,15,2.99,3.881,-0.1318,70.5,30.3,74.6,31.5,47.5,HIGH
2024-07-12 15:55:00,7,15,4.19,3.793,-0.0067,70.5,28.1,82.4,29.24,52.2,HIGH
2024-07-12 16:00:00,7,16,2.88,3.878,-0.0964,73.3,28.8,80.3,30.27,44.8,HIGH
2024-07-12 16:05:00,7,16,4.14,3.761,-0.0235,70.1,26.4,80.5,28.82,44.3,HIGH
2024-07-12 16:10:00,7,16,3.31,3.871,0.5249,73.4,27.9,74.6,29.99,48.3,HIGH
2024-07-12 16:15:00,7,16,3.61,3.936,-0.2332,72.7,27.4,78.5,31.92,52.3,HIGH
2024-07-12 16:20:00,7,16,3.12,3.793,-0.3375,76.8,27.6,79.1,29.51,46.9,HIGH
2024-07-12 16:25:00,7,16,5.26,3.824,-0.3394,73.8,28.4,78.4,30.24,46.3,HIGH
2024-07-12 16:30:00,7,16,3.0,3.68,-0.0346,69.6,28.9,77.8,27.97,47.8,HIGH
2024-07-12 16:35:00,7,16,3.02,3.812,0.4759,75.9,28.3,85.9,29.99,45.1,HIGH
2024-07-12 16:40:00,7,16,2.89,3.838,0.2451,73.0,27.7,84.8,29.5,55.0,HIGH
2024-07-12 16:45:00,7,16,4.28,3.894,0.2042,71.2,28.6,76.3,31.33,46.2,HIGH
2024-07-12 16:50:00,7,16,3.17,3.906,-0.0682,73.1,29.1,73.5,31.66,46.6,HIGH
2024-07-12 16:55:00,7,16,3.43,3.871,-0.454,74.9,27.4,83.0,30.94,48.9,HIGH
2024-07-12 17:00:00,7,17,3.45,3.755,-0.1022,72.5,27.0,75.9,29.97,50.0,HIGH
2024-07-12 17:05:00,7,17,3.91,3.837,0.2412,68.9,25.6,83.0,29.44,43.9,HIGH
2024-07-12 17:10:00,7,17,3.41,3.836,0.0898,75.6,27.2,77.0,30.53,43.6,HIGH
2024-07-12 17:15:00,7,17,3.28,3.867,0.1283,69.0,25.4,81.5,30.14,52.3,HIGH
2024-07-12 17:20:00,7,17,3.49,3.878,-0.0969,73.7,27.6,78.2,30.31,50.8,HIGH
2024-07-12 17:25:00,7,17,3.56,3.835,-0.0539,73.3,26.9,82.7,30.7,47.7,HIGH
2024-07-12 17:30:00,7,17,2.97,3.86,-0.14,73.7,26.9,84.3,30.21,43.5,HIGH
2024-07-12 17:35:00,7,17,2.93,3.788,0.1047,69.5,28.0,86.5,28.69,44.2,HIGH
2024-07-12 17:40:00,7,17,2.91,3.895,0.0539,73.6,27.4,81.8,30.15,46.2,HIGH
2024-07-12 17:45:00,7,17,3.1,3.806,-0.1574,72.6,26.4,79.1,29.82,46.9,HIGH
2024-07-12 17:50:00,7,17,3.21,3.843,0.3343,69.5,26.7,77.9,29.83,51.5,HIGH
2024-07-12 17:55:00,7,17,3.35,3.917,0.0835,71.0,27.4,84.0,31.33,50.4,HIGH
2024-07-12 18:00:00,7,18,4.45,3.871,-0.2854,73.8,26.5,76.6,31.47,56.3,HIGH
2024-07-12 18:05:00,7,18,3.07,3.822,-0.0433,73.3,25.9,86.3,30.14,49.0,HIGH
2024-07-12 18:10:00,7,18,3.58,3.856,0.1021,70.6,26.0,83.0,30.08,49.8,HIGH
2024-07-12 18:15:00,7,18,3.25,3.856,0.2072,72.8,26.4,81.0,30.42,49.7,HIGH
2024-07-12 18:20:00,7,18,2.99,3.925,0.067,72.3,26.8,81.4,31.91,48.6,HIGH
2024-07-12 18:25:00,7,18,3.35,3.879,-0.266,72.3,26.4,86.3,30.56,47.1,HIGH
2024-07-12 18:30:00,7,18,4.58,3.837,-0.326,70.9,25.1,85.2,29.89,52.7,HIGH
2024-07-12 18:35:00,7,18,2.93,3.77,-0.1591,70.8,25.4,85.1,30.0,50.2,HIGH
2024-07-12 18:40:00,7,18,3.22,3.784,0.0664,71.4,26.0,77.7,29.34,49.5,HIGH
2024-07-12 18:45:00,7,18,2.89,3.792,0.3851,68.1,25.8,83.5,30.25,45.2,HIGH
2024-07-12 18:50:00,7,18,3.06,3.912,0.0293,70.4,27.5,74.8,32.04,48.5,HIGH
2024-07-12 18:55:00,7,18,3.35,3.802,-0.3287,70.3,25.9,80.4,30.73,50.8,HIGH
2024-07-12 19:00:00,7,19,3.79,3.802,-0.1778,70.3,24.0,86.6,30.51,49.6,HIGH
2024-07-12 19:05:00,7,19,3.52,3.743,-0.1663,70.5,26.9,82.4,29.18,49.4,HIGH
2024-07-12 19:10:00,7,19,3.18,3.747,0.225,74.6,24.3,78.8,29.34,48.5,HIGH
2024-07-12 19:15:00,7,19,4.07,3.818,0.3588,68.8,24.6,82.2,29.19,46.0,HIGH
2024-07-12 19:20:00,7,19,3.05,3.866,-0.0326,68.2,25.1,87.9,30.64,47.0,HIGH
2024-07-12 19:25:00,7,19,3.57,3.807,-0.192,68.4,25.6,76.5,30.19,50.3,HIGH
2024-07-12 19:30:00,7,19,3.19,3.802,0.2427,70.5,25.6,76.8,29.63,39.0,HIGH
2024-07-12 19:35:00,7,19,4.01,3.888,0.013,71.2,25.4,81.2,31.82,49.7,HIGH
2024-07-12 19:40:00,7,19,3.67,3.807,-0.2441,72.4,24.6,81.5,30.64,47.8,HIGH
2024-07-12 19:45:00,7,19,4.03,3.806,0.1928,67.6,25.5,79.9,29.27,46.3,HIGH
2024-07-12 19:50:00,7,19,2.99,3.871,0.1785,71.1,25.3,85.5,30.19,45.5,HIGH
2024-07-12 19:55:00,7,19,3.42,3.866,-0.2435,69.6,25.2,80.7,30.38,49.9,HIGH
2024-07-12 20:00:00,7,20,3.54,3.79,-0.2474,74.3,23.6,84.2,29.08,41.6,HIGH
2024-07-12 20:05:00,7,20,3.55,3.783,0.0736,70.7,24.6,81.2,28.59,43.6,HIGH
2024-07-12 20:10:00,7,20,3.22,3.814,0.0403,70.7,25.1,82.0,30.04,45.4,HIGH
2024-07-12 20:15:00,7,20,2.87,3.797,0.1477,73.1,25.5,78.4,29.26,44.7,HIGH
2024-07-12 20:20:00,7,20,3.02,3.864,-0.0721,70.6,23.8,84.0,30.3,53.5,HIGH
2024-07-12 20:25:00,7,20,3.06,3.773,-0.1207,70.3,24.9,82.5,29.97,49.3,HIGH
2024-07-12 20:30:00,7,20,3.82,3.823,0.0503,69.4,23.5,84.4,30.07,45.9,HIGH
2024-07-12 20:35:00,7,20,3.79,3.789,-0.1033,70.7,24.7,84.3,29.53,46.6,HIGH
2024-07-12 20:40:00,7,20,2.92,3.789,-0.1081,70.1,26.2,82.1,29.66,48.3,HIGH
2024-07-12 20:45:00,7,20,4.36,3.753,-0.0199,69.4,23.4,87.2,28.61,45.8,HIGH
2024-07-12 20:50:00,7,20,2.97,3.782,0.0997,70.7,24.4,78.6,28.8,52.0,HIGH
2024-07-12 20:55:00,7,20,3.14,3.787,0.2107,75.5,23.9,85.4,29.32,47.8,HIGH
2024-07-12 21:00:00,7,21,2.99,3.853,-0.0892,74.7,22.8,85.9,29.98,45.3,HIGH
2024-07-12 21:05:00,7,21,3.85,3.757,-0.2701,75.7,23.6,85.8,28.78,50.7,HIGH
2024-07-12 21:10:00,7,21,3.56,3.763,0.016,71.4,22.2,88.0,28.81,46.5,HIGH
2024-07-12 21:15:00,7,21,3.09,3.762,0.266,72.4,23.1,86.2,30.39,48.6,HIGH
2024-07-12 21:20:00,7,21,3.44,3.851,0.1277,74.3,23.3,86.2,30.87,49.0,HIGH
2024-07-12 21:25:00,7,21,2.97,3.805,-0.1683,72.3,23.8,84.9,30.28,48.2,HIGH
2024-07-12 21:30:00,7,21,3.11,3.795,-0.102,69.7,22.9,84.5,29.33,46.6,HIGH
2024-07-12 21:35:00,7,21,3.1,3.771,-0.1918,72.0,23.1,90.8,29.47,50.9,HIGH
2024-07-12 21:40:00,7,21,3.0,3.731,0.0787,68.8,24.6,84.9,29.73,48.7,HIGH
2024-07-12 21:45:00,7,21,3.91,3.797,-0.0703,70.1,22.4,84.1,28.83,45.8,HIGH
2024-07-12 21:50:00,7,21,3.44,3.708,0.0751,72.9,23.6,83.7,29.52,53.2,HIGH
2024-07-12 21:55:00,7,21,3.03,3.822,0.078,65.6,23.5,74.5,29.76,47.4,HIGH
2024-07-12 22:00:00,7,22,3.01,3.734,-0.2216,69.6,22.9,86.0,29.06,44.9,HIGH
2024-07-12 22:05:00,7,22,2.88,3.748,-0.0813,69.7,22.6,79.8,28.94,45.4,HIGH
2024-07-12 22:10:00,7,22,3.08,3.707,0.2666,67.9,21.4,89.9,28.89,40.7,HIGH
2024-07-12 22:15:00,7,22,3.24,3.837,-0.156,72.9,23.7,81.9,30.05,47.0,HIGH
2024-07-12 22:20:00,7,22,3.03,3.655,-0.4422,71.7,22.0,82.8,28.7,47.7,HIGH
2024-07-12 22:25:00,7,22,3.47,3.69,0.0167,70.5,22.2,84.7,28.06,48.2,HIGH
2024-07-12 22:30:00,7,22,3.13,3.66,-0.1726,73.7,21.8,84.8,28.62,45.5,HIGH
2024-07-12 22:35:00,7,22,3.06,3.632,0.1167,68.8,23.3,82.3,27.96,47.1,HIGH
2024-07-12 22:40:00,7,22,4.27,3.699,0.0886,72.2,22.1,89.8,28.48,51.3,HIGH
2024-07-12 22:45:00,7,22,3.02,3.662,-0.1604,71.3,23.9,86.7,27.65,46.6,HIGH
2024-07-12 22:50:00,7,22,3.12,3.646,-0.0429,70.7,22.7,87.2,27.92,44.3,HIGH
2024-07-12 22:55:00,7,22,3.11,3.647,0.0684,70.7,23.2,82.5,27.88,42.9,HIGH
2024-07-12 23:00:00,7,23,3.01,3.669,-0.1514,69.4,22.2,87.4,27.52,46.1,HIGH
2024-07-12 23:05:00,7,23,2.99,3.597,-0.2102,69.7,22.6,85.6,27.71,47.1,HIGH
2024-07-12 23:10:00,7,23,3.05,3.599,-0.0392,71.5,22.7,83.3,27.61,42.3,HIGH
2024-07-12 23:15:00,7,23,3.87,3.584,0.1548,74.9,22.0,81.8,26.55,48.7,HIGH
2024-07-12 23:20:00,7,23,3.6,3.65,0.176,67.2,21.7,82.8,27.45,44.8,HIGH
2024-07-12 23:25:00,7,23,3.44,3.643,0.0582,68.5,21.9,82.9,27.34,45.4,HIGH
2024-07-12 23:30:00,7,23,3.17,3.669,0.1829,73.5,21.1,84.4,28.3,45.1,HIGH
2024-07-12 23:35:00,7,23,3.22,3.703,0.0684,72.2,21.5,87.2,27.58,45.6,HIGH
2024-07-12 23:40:00,7,23,3.02,3.692,-0.3066,73.6,20.6,85.6,28.07,45.8,HIGH
2024-07-12 23:45:00,7,23,2.91,3.601,-0.0947,72.2,22.9,84.6,27.3,52.4,HIGH
2024-07-12 23:50:00,7,23,3.07,3.661,0.2016,69.6,23.0,83.3,28.14,44.8,HIGH
2024-07-12 23:55:00,7,23,3.21,3.668,-0.1372,71.5,22.6,81.9,27.97,44.5,HIGH
2024-07-13 00:00:00,7,0,2.9,3.615,-0.2236,72.4,21.6,83.9,27.32,47.1,HIGH
2024-07-13 00:05:00,7,0,2.91,3.594,0.2723,71.1,21.9,84.0,28.2,52.4,HIGH
2024-07-13 00:10:00,7,0,3.02,3.706,0.107,72.8,22.3,83.5,28.95,46.4,HIGH
2024-07-13 00:15:00,7,0,3.1,3.63,0.0337,73.5,21.9,89.2,27.15,47.9,HIGH
2024-07-13 00:20:00,7,0,3.12,3.717,0.2181,73.2,22.4,81.2,28.83,52.2,HIGH
2024-07-13 00:25:00,7,0,2.93,3.702,-0.0873,69.6,22.9,84.7,27.5,43.8,HIGH
2024-07-13 00:30:00,7,0,3.0,3.688,0.1172,70.3,22.6,81.4,29.24,38.6,HIGH
2024-07-13 00:35:00,7,0,3.02,3.741,0.0872,71.7,23.7,88.2,28.9,45.1,HIGH
2024-07-13 00:40:00,7,0,2.9,3.717,-0.1714,71.0,22.1,82.9,28.33,45.7,HIGH
2024-07-13 00:45:00,7,0,3.07,3.684,-0.1866,70.6,22.9,80.2,27.73,46.8,HIGH
2024-07-13 00:50:00,7,0,2.91,3.655,0.4318,74.9,21.8,86.7,27.87,49.0,HIGH
2024-07-13 00:55:00,7,0,3.48,3.828,0.1508,68.9,22.0,82.7,29.95,47.4,HIGH
2024-07-13 01:00:00,7,1,3.11,3.705,0.0352,67.6,23.0,81.5,28.97,43.1,HIGH
2024-07-13 01:05:00,7,1,3.07,3.84,0.0176,73.5,22.6,80.1,30.19,48.4,HIGH
2024-07-13 01:10:00,7,1,2.94,3.711,-0.1009,71.2,22.8,87.0,28.92,45.0,HIGH
2024-07-13 01:15:00,7,1,3.0,3.806,0.2958,69.4,22.3,79.2,30.7,40.6,HIGH
2024-07-13 01:20:00,7,1,3.0,3.81,-0.1088,71.1,20.9,84.8,28.97,47.0,HIGH
2024-07-13 01:25:00,7,1,4.97,3.77,-0.0232,75.2,21.1,88.3,29.7,49.7,HIGH
2024-07-13 01:30:00,7,1,3.77,3.802,0.1666,73.2,22.2,85.0,29.22,53.1,HIGH
2024-07-13 01:35:00,7,1,2.88,3.826,0.022,72.4,21.7,86.1,30.8,48.0,HIGH
2024-07-13 01:40:00,7,1,3.35,3.809,0.123,70.2,21.6,87.8,29.86,44.8,HIGH
2024-07-13 01:45:00,7,1,3.02,3.867,0.2512,72.5,21.0,86.1,29.86,44.6,HIGH
2024-07-13 01:50:00,7,1,2.92,3.893,0.0165,70.3,22.3,79.4,31.28,48.1,HIGH
2024-07-13 01:55:00,7,1,3.48,3.872,-0.2034,76.4,21.7,79.5,30.88,45.7,HIGH
2024-07-13 02:00:00,7,2,2.94,3.825,-0.267,72.6,22.5,83.7,29.38,48.1,HIGH
2024-07-13 02:05:00,7,2,3.16,3.783,-0.0185,70.9,23.2,80.3,28.75,51.3,HIGH
2024-07-13 02:10:00,7,2,3.37,3.819,0.1479,69.6,22.9,85.4,30.02,50.9,HIGH
2024-07-13 02:15:00,7,2,3.27,3.832,-0.2096,75.3,24.2,82.3,29.78,47.9,HIGH
2024-07-13 02:20:00,7,2,4.77,3.749,-0.0517,70.5,22.6,84.5,28.82,49.3,HIGH
2024-07-13 02:25:00,7,2,3.64,3.815,0.0824,74.2,21.7,89.6,30.15,50.3,HIGH
2024-07-13 02:30:00,7,2,3.61,3.776,-0.0261,71.5,21.9,87.5,29.64,45.6,HIGH
2024-07-13 02:35:00,7,2,3.09,3.806,0.2448,72.0,23.3,83.7,29.15,46.1,HIGH
2024-07-13 02:40:00,7,2,2.87,3.858,0.0846,71.7,23.6,84.4,29.46,44.0,HIGH
2024-07-13 02:45:00,7,2,3.53,3.835,-0.1037,69.6,22.5,87.6,30.07,46.9,HIGH
2024-07-13 02:50:00,7,2,6.98,3.823,0.1245,69.4,23.0,87.2,30.56,51.4,HIGH
2024-07-13 02:55:00,7,2,3.13,3.876,0.0612,72.2,22.7,83.8,30.43,48.5,HIGH
2024-07-13 03:00:00,7,3,4.99,3.844,-0.0803,73.0,22.2,83.3,30.38,41.7,HIGH
2024-07-13 03:05:00,7,3,2.94,3.849,0.0125,73.6,24.6,80.2,30.09,49.3,HIGH
2024-07-13 03:10:00,7,3,3.04,3.848,0.0484,71.0,23.1,89.4,30.92,44.2,HIGH
2024-07-13 03:15:00,7,3,2.96,3.865,-0.2417,70.0,22.5,87.8,31.2,45.8,HIGH
2024-07-13 03:20:00,7,3,3.19,3.767,-0.0476,74.4,23.2,85.4,29.21,45.1,HIGH
2024-07-13 03:25:00,7,3,3.67,3.85,0.4121,71.4,23.2,82.1,29.42,50.2,HIGH
2024-07-13 03:30:00,7,3,3.08,3.905,-0.4832,67.1,23.7,82.9,30.95,47.0,HIGH
2024-07-13 03:35:00,7,3,4.05,3.689,-0.2947,73.3,23.8,83.2,28.29,49.1,HIGH
2024-07-13 03:40:00,7,3,3.26,3.807,0.4176,71.0,23.4,85.6,29.34,42.3,HIGH
2024-07-13 03:45:00,7,3,3.18,3.828,-0.0996,69.5,24.0,84.6,30.05,47.7,HIGH
2024-07-13 03:50:00,7,3,3.64,3.773,-0.2297,74.1,22.9,79.7,30.04,49.2,HIGH
2024-07-13 03:55:00,7,3,2.92,3.751,0.0964,72.7,23.0,82.7,28.09,44.2,HIGH
2024-07-13 04:00:00,7,4,3.61,3.806,0.1443,70.7,23.2,79.7,29.45,44.8,HIGH
2024-07-13 04:05:00,7,4,3.01,3.799,0.1772,64.7,23.2,82.9,29.55,45.0,HIGH
2024-07-13 04:10:00,7,4,3.03,3.865,-0.0095,70.0,22.3,90.3,30.67,42.1,HIGH
2024-07-13 04:15:00,7,4,3.33,3.796,-0.0237,74.3,23.2,81.3,29.73,45.7,HIGH
2024-07-13 04:20:00,7,4,4.03,3.857,0.1034,70.9,24.5,79.3,31.17,46.2,HIGH
2024-07-13 04:25:00,7,4,3.3,3.831,-0.0093,72.9,24.7,79.8,30.27,45.2,HIGH
2024-07-13 04:30:00,7,4,3.39,3.854,-0.1206,71.3,24.8,82.6,30.7,51.0,HIGH
2024-07-13 04:35:00,7,4,3.62,3.79,-0.1625,71.6,24.3,83.5,29.3,48.7,HIGH
2024-07-13 04:40:00,7,4,3.02,3.799,0.272,71.4,24.2,82.3,30.09,48.2,HIGH
2024-07-13 04:45:00,7,4,3.75,3.881,0.2548,74.7,26.1,79.9,29.97,44.8,HIGH
2024-07-13 04:50:00,7,4,3.14,3.884,-0.0492,71.8,25.1,84.0,31.43,46.4,HIGH
2024-07-13 04:55:00,7,4,2.96,3.865,-0.4771,70.9,24.7,84.6,30.94,46.2,HIGH
2024-07-13 05:00:00,7,5,3.08,3.725,-0.4135,73.5,26.1,80.1,29.06,43.0,HIGH
2024-07-13 05:05:00,7,5,3.01,3.727,0.2422,70.1,24.3,84.4,28.9,44.8,HIGH
2024-07-13 05:10:00,7,5,3.0,3.806,0.154,72.6,25.3,83.6,30.55,45.4,HIGH
2024-07-13 05:15:00,7,5,3.03,3.778,-0.3474,73.3,23.7,81.9,29.69,46.8,HIGH
2024-07-13 05:20:00,7,5,2.97,3.69,0.1067,69.7,26.7,81.3,28.3,41.7,HIGH
2024-07-13 05:25:00,7,5,3.42,3.814,0.1992,71.0,24.9,85.1,30.29,52.2,HIGH
2024-07-13 05:30:00,7,5,3.3,3.757,-0.0032,69.7,24.7,83.1,28.85,48.9,HIGH
2024-07-13 05:35:00,7,5,3.39,3.813,0.1562,73.3,24.9,85.8,30.75,45.3,HIGH
2024-07-13 05:40:00,7,5,3.08,3.809,-0.1183,71.0,26.1,80.1,29.91,47.0,HIGH
2024-07-13 05:45:00,7,5,3.6,3.773,-0.0635,73.8,24.2,76.3,28.58,44.2,HIGH
2024-07-13 05:50:00,7,5,2.94,3.788,0.1698,76.7,24.8,83.7,28.92,45.3,HIGH
2024-07-13 05:55:00,7,5,3.29,3.83,-0.1947,71.2,24.1,81.6,30.67,50.2,HIGH
2024-07-13 06:00:00,7,6,3.03,3.723,-0.2416,70.8,26.2,82.8,28.81,44.6,HIGH
2024-07-13 06:05:00,7,6,3.24,3.749,-0.0671,75.1,26.2,81.6,29.31,47.9,HIGH
2024-07-13 06:10:00,7,6,3.06,3.7,0.1385,72.3,26.6,83.2,28.24,44.5,HIGH
2024-07-13 06:15:00,7,6,3.65,3.795,0.5982,73.2,26.3,76.9,30.03,42.3,HIGH
2024-07-13 06:20:00,7,6,3.98,3.9,-0.1421,70.0,25.6,81.9,30.78,48.7,HIGH
2024-07-13 06:25:00,7,6,3.55,3.748,-0.227,72.5,26.5,79.9,28.8,40.4,HIGH
2024-07-13 06:30:00,7,6,2.96,3.824,0.1922,71.8,25.8,80.3,30.28,49.4,HIGH
2024-07-13 06:35:00,7,6,3.03,3.812,-0.2113,71.8,27.0,80.2,30.63,46.8,HIGH
2024-07-13 06:40:00,7,6,4.13,3.754,-0.1236,70.9,27.0,77.5,29.21,46.4,HIGH
2024-07-13 06:45:00,7,6,3.16,3.771,-0.1759,73.5,26.1,81.0,29.68,47.4,HIGH
2024-07-13 06:50:00,7,6,4.28,3.695,0.1621,71.4,26.3,75.9,29.16,43.3,HIGH
2024-07-13 06:55:00,7,6,3.12,3.825,0.573,71.1,24.6,85.7,29.37,48.0,HIGH
2024-07-13 07:00:00,7,7,4.38,3.886,-0.2148,69.7,27.4,75.1,30.73,50.7,HIGH
2024-07-13 07:05:00,7,7,4.17,3.753,-0.1868,71.9,27.5,83.3,28.74,45.8,HIGH
2024-07-13 07:10:00,7,7,3.41,3.824,0.4009,70.9,27.4,78.6,29.6,45.9,HIGH
2024-07-13 07:15:00,7,7,2.87,3.887,0.1626,70.4,26.8,84.5,31.76,48.2,HIGH
2024-07-13 07:20:00,7,7,3.12,3.878,-0.0449,69.7,27.4,77.0,30.49,49.7,HIGH
2024-07-13 07:25:00,7,7,4.08,3.872,0.0803,70.6,26.1,85.5,30.42,48.4,HIGH
2024-07-13 07:30:00,7,7,3.95,3.905,-0.3541,72.4,27.2,79.9,30.99,52.0,HIGH
2024-07-13 07:35:00,7,7,2.97,3.754,-0.3745,69.4,25.6,82.5,29.1,44.3,HIGH
2024-07-13 07:40:00,7,7,3.12,3.78,0.1764,76.6,27.9,86.6,29.41,46.8,HIGH
2024-07-13 07:45:00,7,7,3.77,3.813,0.2099,70.4,27.0,77.0,30.44,48.8,HIGH
2024-07-13 07:50:00,7,7,3.3,3.85,0.1432,73.1,26.7,76.8,30.25,46.1,HIGH
2024-07-13 07:55:00,7,7,3.81,3.861,-0.114,72.6,27.3,80.6,30.75,40.0,HIGH
2024-07-13 08:00:00,7,8,3.74,3.812,-0.039,72.9,27.9,84.0,29.78,46.9,HIGH
2024-07-13 08:05:00,7,8,4.06,3.848,0.0754,69.8,28.8,73.0,30.5,44.7,HIGH
2024-07-13 08:10:00,7,8,2.93,3.837,-0.3619,75.0,27.8,77.2,29.15,43.5,HIGH
2024-07-13 08:15:00,7,8,2.95,3.727,-0.1861,71.5,28.2,73.3,28.69,48.5,HIGH
2024-07-13 08:20:00,7,8,2.91,3.775,-0.083,71.2,28.1,83.9,29.84,44.6,HIGH
2024-07-13 08:25:00,7,8,4.24,3.699,0.0146,72.3,28.0,79.3,28.57,52.0,HIGH
2024-07-13 08:30:00,7,8,3.19,3.78,0.4131,74.9,28.5,79.7,28.1,46.5,HIGH
2024-07-13 08:35:00,7,8,2.9,3.837,0.1957,68.4,28.6,78.2,31.06,48.3,HIGH
2024-07-13 08:40:00,7,8,3.06,3.845,-0.1056,71.8,27.1,78.6,29.9,43.0,HIGH
2024-07-13 08:45:00,7,8,3.08,3.802,-0.016,72.2,27.1,83.8,29.55,45.1,HIGH
2024-07-13 08:50:00,7,8,3.7,3.84,0.0263,71.6,29.0,75.7,29.81,55.4,HIGH
2024-07-13 08:55:00,7,8,3.53,3.811,-0.2067,74.2,26.9,83.0,29.69,46.3,HIGH
2024-07-13 09:00:00,7,9,3.45,3.771,-0.2564,69.9,29.7,78.9,29.62,47.3,HIGH
2024-07-13 09:05:00,7,9,2.88,3.725,-0.1001,72.1,29.1,81.4,29.15,44.6,HIGH
2024-07-13 09:10:00,7,9,4.08,3.737,0.1806,73.5,28.4,81.5,29.37,46.9,HIGH
